94,518,ev2prb60,al108530,37999/01556,VI,---,17/01/2022,18/01/2022,1,3,6.50,126,0.73,0.73,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,1,0.7291666666666666
99,496,euvlimits,al114009/3,31199/01638,V,---,14/01/2022,17/01/2022,3,6,0.92,0,0.26,2.96,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_AP3,3,2.9616666666666664
126,445,triton,al114904,37999/38818,V,---,12/01/2022,13/01/2022,1,17,14.73,11,1.24,0.39,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1,0.38625
136,443,triton,al114904,37999/38818,V,---,12/01/2022,14/01/2022,2,23,8.57,11,0.69,1.64,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1,0.6429166666666667
128,444,triton,al114904,37999/38818,V,---,12/01/2022,14/01/2022,2,17,6.22,11,0.69,1.74,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
123,446,triton,al114904,37999/38818,V,---,12/01/2022,15/01/2022,3,17,14.13,11,1.19,2.41,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1,0.41124999999999995
118,470,triton,al114904,37999/38818,V,---,12/01/2022,15/01/2022,3,6,19.10,41,1.23,2.20,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
116,471,triton,al114904,37999/38818,V,---,12/01/2022,16/01/2022,4,6,7.82,41,0.66,3.67,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1,0.6741666666666667
109,475,triton,al114904,37999/38818,V,---,12/01/2022,17/01/2022,5,6,18.20,41,1.17,4.24,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,1,0.2416666666666667
107,476,triton,al114904,37999/38818,V,---,12/01/2022,17/01/2022,5,6,7.83,41,0.66,4.67,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
195,421,triton,al114904,37999/38818,VI,---,02/01/2022,02/01/2022,0,3,3.94,41,0.67,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
193,420,triton,al114904,37999/38818,VI,---,02/01/2022,02/01/2022,0,3,8.96,41,1.15,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
183,430,ev2prb60,al111016,37999/01556,VI,---,05/01/2022,05/01/2022,0,7,2.96,23,0.66,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0,0
113,519,ev2prb60,al111016,37999/01556,VI,---,16/01/2022,16/01/2022,0,2,1.92,126,0.77,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0,0
111,520,ev2prb60,al111016,37999/01556,VI,---,16/01/2022,16/01/2022,0,2,0.86,23,0.68,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0,0
112,503,triskel2,al122521,37023/01820,III,-P-,15/01/2022,16/01/2022,1,22,32.39,15,1.05,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1,0
174,438,corte,al105590,38199/01284,VI,---,06/01/2022,06/01/2022,0,6,3.16,13,1.88,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,0,0
114,513,corte,al105590,38199/01284,VI,---,15/01/2022,16/01/2022,1,4,9.16,13,0.93,0.62,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,1,0.6183333333333333
132,499,ev2,al113204,37092/01941,VI,---,14/01/2022,14/01/2022,0,1,2.43,84,0.51,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,0,0
127,489,ev2prb60,al113204,37092/01941,VI,---,14/01/2022,14/01/2022,0,10,3.52,23,0.49,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,0,0
121,498,ev2,al113204,37092/01941,VI,---,14/01/2022,15/01/2022,1,5,3.68,23,0.56,0.85,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,1,0.8466666666666667
120,500,ev2,al113204,37092/01941,VI,---,14/01/2022,15/01/2022,1,4,3.03,23,0.57,0.87,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,0,0
125,501,triskel2,al127349,38199/01884,III,---,14/01/2022,15/01/2022,1,23,10.83,38,0.56,0.55,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,1,0.54875
133,502,tfpd1,t220141,43001/01666,IV,---,14/01/2022,14/01/2022,0,1,1.97,10,0.80,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_IMAGERS,0,0
135,488,gansvt3,p212875,37299/01637,IV,---,13/01/2022,14/01/2022,1,7,16.25,21,1.78,0.32,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,1,0.3229166666666667
138,474,ev2prb60,ae128762,37999/01556,VI,---,13/01/2022,13/01/2022,0,5,1.18,23,0.64,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,0,0
139,449,tango,al110856,38199/01715,IV,---,12/01/2022,13/01/2022,1,11,4.12,33,0.67,0.83,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORE_BILA,1,0.8283333333333333
144,478,triskel2,al115344,38199/00561,II,---,12/01/2022,12/01/2022,0,9,3.32,27,0.51,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0,0
143,479,triskel2,al115344,38199/00561,II,---,12/01/2022,13/01/2022,1,12,4.73,27,0.46,0.80,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,1,0.8029166666666666
142,480,triskel2,al115344,38199/00561,II,---,12/01/2022,13/01/2022,1,1,0.49,27,0.49,0.98,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0,0
145,472,corte,al101377,38199/01454,VI,---,11/01/2022,12/01/2022,1,23,9.65,13,1.79,0.60,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1,0.5979166666666667
147,463,mtblanc80,al002557,37999/01739,V,---,10/01/2022,12/01/2022,2,6,50.63,62,1.54,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_COMPUTE_BILA,2,0
149,462,rubicon,al116113,38199/01907,II,---,10/01/2022,11/01/2022,1,4,6.02,119,0.71,0.75,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,1,0.7491666666666666
153,197,hawk,cpm2047,36799/00129,III,---,06/01/2022,09/01/2022,3,23,33.57,9,0.96,1.60,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_FAB_OPERATIONS,3,1.60125
157,454,atlas,al122425,38199/01907,V,---,08/01/2022,09/01/2022,1,3,6.74,74,0.59,0.72,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,1,0.7191666666666666
156,455,atlas,al122425,38199/01907,V,---,08/01/2022,09/01/2022,1,1,5.12,138,0.39,0.79,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0,0
155,456,atlas,al122425,38199/01907,V,---,08/01/2022,09/01/2022,1,1,5.23,138,0.40,0.78,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0,0
154,457,atlas,al122425,38199/01907,V,---,08/01/2022,09/01/2022,1,1,5.18,138,0.40,0.78,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_NANO_IC,0,0
159,220,triskel2,al117851,38199/01884,II,---,07/01/2022,08/01/2022,1,9,5.09,38,0.68,0.79,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,1,0.7879166666666667
165,450,slogan,p203146,37299/01818,II,---,07/01/2022,07/01/2022,0,10,6.30,25,1.03,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,0,0
175,441,sakkara,al108241,38199/00561,II,---,04/01/2022,06/01/2022,2,21,12.11,17,1.13,1.50,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,2,1.4954166666666666
167,442,sakkara,al108241,38199/00561,II,---,04/01/2022,06/01/2022,2,21,22.22,73,1.05,1.07,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_STORAGE,0,0
171,252,triton,al102328/2,37999/01132,V,---,06/01/2022,06/01/2022,0,1,0.43,11,0.81,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
170,242,triton,al102328/2,37999/01132,V,---,06/01/2022,06/01/2022,0,1,0.91,11,1.29,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
169,284,triton,al102328/2,37999/01132,V,---,06/01/2022,06/01/2022,0,1,0.43,11,0.81,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
168,285,triton,al102328/2,37999/01132,V,---,06/01/2022,06/01/2022,0,1,0.90,11,1.29,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,0,0
172,440,dory,al005751,31199/01245,V,---,05/01/2022,06/01/2022,1,8,1.32,79,0.77,0.94,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_EXPERTISE_CENTER_BILA,1,0.945
173,373,ganrf2,p212742,98800/01369,IV,---,05/01/2022,06/01/2022,1,2,5.63,53,0.67,0.77,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_HS_ANALOG_RF,1,0.7654166666666667
181,263,corte,al104389,37092/01865,VI,---,05/01/2022,05/01/2022,0,20,1.34,25,0.44,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,0,0
179,264,corte,al104389,37092/01865,VI,---,05/01/2022,05/01/2022,0,20,2.17,17,0.33,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),placeholder,0,0
182,382,marlin,al121490,37023/01820,IV,---,04/01/2022,05/01/2022,1,6,2.38,17,1.71,0.90,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_MACHINE_LEARNING,1,0.9008333333333334
184,349,corte,al110177,38199/01284,IV,---,31/12/2021,05/01/2022,5,21,38.43,4,12.22,3.40,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_ACTIVE_MEMORY,5,3.3987499999999997
185,218,ptczbotto,ais126711,32299/00013,VI,---,05/01/2022,05/01/2022,0,23,3.54,13,0.64,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_3D_SYSTEM_INTEGRATION,0,0
191,011,sipp27,al809065,32102/01048,VI,---,03/01/2022,03/01/2022,0,3,5.06,22,0.53,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CONNECT_BILA,0,0
190,012,sipp27,al809065,32102/01048,VI,---,03/01/2022,04/01/2022,1,3,1.77,22,0.18,0.93,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CONNECT_BILA,1,0.92625
186,013,sipp27,al809065,32102/01048,VI,---,04/01/2022,05/01/2022,1,1,1.76,22,0.56,0.93,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CONNECT_BILA,1,0.9266666666666666
187,424,tritonctl,al126587,37999/37834,V,-P-,24/12/2021,05/01/2022,12,23,10.19,4,1.00,11.58,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_CMOS_DEVICE,12,11.575416666666667
176,326,gansvt3,p212875,37299/01637,II,-P-,05/01/2022,O06-01-22,0,7,11.96,21,1.57,0.00,(days/wfrs/hrs/ndies/t_ratio/d_wait),P_GAN_POWER,x
